ubigeo,distrito,departamen,poblacion,ipress_per_10k,atenciones_per_10k,dist_mediana_km,pct_ccpp_10km,indice_baseline,quintil_baseline,etiqueta_baseline,indice_alternativo,quintil_alternativo,etiqueta_alternativo,cambio_quintil,cambio_abs
220501,LAMAS,SAN MARTIN,12528.0,6.3857,10317.6884,5.262,100.0,0.7418,5,Very high,0.7721,5,Very high,0.0,0.0
220905,CHIPURANA,SAN MARTIN,1818.0,16.5017,0.0,8.466,57.14,0.647,5,Very high,0.6418,5,Very high,0.0,0.0
010609,OMIA,AMAZONAS,9787.0,15.3265,0.0,15.828,20.0,0.5777,4,High,0.5952,4,High,0.0,0.0
040701,MOLLENDO,AREQUIPA,22008.0,6.3613,61307.2519,4.895,73.68,0.7593,5,Very high,0.7224,5,Very high,0.0,0.0
160210,SANTA CRUZ,LORETO,4535.0,15.4355,0.0,44.659,0.0,0.456,3,Medium,0.4832,3,Medium,0.0,0.0
220907,HUIMBAYOC,SAN MARTIN,3262.0,27.5904,2510.7296,8.119,57.14,0.858,5,Very high,0.8489,5,Very high,0.0,0.0
180205,LA CAPILLA,MOQUEGUA,2326.0,8.5985,0.0,45.491,0.0,0.3726,2,Low,0.4025,2,Low,0.0,0.0
040201,CAMANA,AREQUIPA,14409.0,9.7161,11209.6606,2.375,100.0,0.8506,5,Very high,0.8412,5,Very high,0.0,0.0
160506,PUINAHUA,LORETO,6170.0,6.483,0.0,183.287,0.0,0.2764,1,Very low,0.3555,1,Very low,0.0,0.0
010312,YAMBRASBAMBA,AMAZONAS,8470.0,9.4451,0.0,29.698,0.0,0.435,2,Low,0.4141,2,Low,0.0,0.0
160503,CAPELO,LORETO,4564.0,4.3821,0.0,197.685,0.0,0.2179,1,Very low,0.2979,1,Very low,0.0,0.0
010202,ARAMANGO,AMAZONAS,10940.0,17.3675,0.0,16.304,12.62,0.588,4,High,0.5975,4,High,0.0,0.0
220805,PARDO MIGUEL,SAN MARTIN,23572.0,3.3939,2270.0662,7.394,57.89,0.6076,4,High,0.5926,4,High,0.0,0.0
050301,SANCOS,AYACUCHO,3632.0,5.5066,1076.5419,23.593,20.68,0.536,4,High,0.6021,4,High,0.0,0.0
081305,MARAS,CUSCO,5900.0,3.3898,0.0,29.14,0.0,0.2923,1,Very low,0.2699,1,Very low,0.0,0.0
050303,SACSAMARCA,AYACUCHO,1637.0,12.2175,0.0,16.682,12.77,0.5432,4,High,0.5547,4,High,0.0,0.0
200307,SONDOR,PIURA,8679.0,5.761,0.0,14.836,4.08,0.4376,2,Low,0.4253,2,Low,0.0,0.0
020606,MARCARA,ANCASH,9452.0,5.2899,284.5959,4.112,98.0,0.6843,5,Very high,0.669,5,Very high,0.0,0.0
020610,TINCO,ANCASH,3301.0,3.0294,0.0,2.41,100.0,0.4948,3,Medium,0.4856,3,Medium,0.0,0.0
021005,HUACACHI,ANCASH,1826.0,5.4765,0.0,25.665,0.0,0.3639,1,Very low,0.3276,1,Very low,0.0,0.0
020802,BUENA VISTA ALTA,ANCASH,4250.0,7.0588,0.0,18.954,16.67,0.4474,3,Medium,0.4798,3,Medium,0.0,0.0
100510,SINGA,HUANUCO,3342.0,11.9689,0.0,40.104,0.0,0.4338,2,Low,0.4484,2,Low,0.0,0.0
020602,ACOPAMPA,ANCASH,2685.0,3.7244,0.0,3.535,100.0,0.5006,3,Medium,0.5062,3,Medium,0.0,0.0
100511,TANTAMAYO,HUANUCO,3035.0,9.8847,0.0,51.774,0.0,0.3794,2,Low,0.4245,2,Low,0.0,0.0
021009,MASIN,ANCASH,1652.0,12.1065,0.0,7.068,77.05,0.6212,4,High,0.6194,4,High,0.0,0.0
060812,SANTA ROSA,CAJAMARCA,11363.0,5.2803,881.8094,4.37,93.44,0.6875,5,Very high,0.6687,5,Very high,0.0,0.0
020604,ANTA,ANCASH,2510.0,3.9841,0.0,3.852,100.0,0.503,3,Medium,0.5127,3,Medium,0.0,0.0
010514,PISUQUIA,AMAZONAS,6132.0,16.3079,0.0,31.988,0.0,0.5014,3,Medium,0.4895,3,Medium,0.0,0.0
020607,PARIAHUANCA,ANCASH,1630.0,6.135,0.0,4.938,100.0,0.546,4,High,0.5714,4,High,0.0,0.0
020803,COMANDANTE NOEL,ANCASH,2044.0,9.7847,0.0,6.556,81.82,0.5994,4,High,0.5958,4,High,0.0,0.0
140105,JOSE LEONARDO ORTIZ,LAMBAYEQUE,199144.0,1.2554,55.6381,2.564,100.0,0.5867,4,High,0.5791,4,High,0.0,0.0
160606,VARGAS GUERRA,LORETO,9125.0,1.0959,0.0,56.857,0.0,0.162,1,Very low,0.2147,1,Very low,0.0,0.0
220205,SAN PABLO,SAN MARTIN,9128.0,6.5732,328.6591,5.224,84.52,0.7057,5,Very high,0.6854,5,Very high,0.0,0.0
140112,PIMENTEL,LAMBAYEQUE,46075.0,2.3874,47417.9056,2.124,100.0,0.6841,5,Very high,0.6726,5,Very high,0.0,0.0
020112,TARICA,ANCASH,5936.0,6.7385,0.0,10.158,45.65,0.505,3,Medium,0.5013,3,Medium,0.0,0.0
200109,LA ARENA,PIURA,38483.0,2.0788,0.0,7.765,93.62,0.3948,2,Low,0.4214,2,Low,0.0,0.0
020605,ATAQUERO,ANCASH,1353.0,7.391,0.0,6.648,85.19,0.5552,4,High,0.5572,4,High,0.0,0.0
100404,PINRA,HUANUCO,8974.0,3.343,0.0,21.377,0.0,0.3293,1,Very low,0.2687,1,Very low,0.0,0.0
100401,HUACAYBAMBA,HUANUCO,7290.0,4.1152,0.0,31.451,0.0,0.3056,1,Very low,0.2922,1,Very low,0.0,0.0
190208,VILCABAMBA,PASCO,1563.0,25.5918,0.0,9.871,53.33,0.6673,5,Very high,0.6695,5,Very high,0.0,0.0
160106,MAZAN,LORETO,14057.0,4.9797,0.0,45.886,0.0,0.2833,1,Very low,0.3144,1,Very low,0.0,0.0
190113,YANACANCHA,PASCO,30792.0,7.4695,3964.0166,10.366,45.92,0.7,5,Very high,0.6993,5,Very high,0.0,0.0
160706,ANDOAS,LORETO,12869.0,6.2165,0.0,207.416,0.0,0.2673,1,Very low,0.3479,1,Very low,0.0,0.0
100111,PILLCO MARCA,HUANUCO,28110.0,1.7787,0.0,6.296,74.19,0.4057,2,Low,0.3902,2,Low,0.0,0.0
100108,SAN PEDRO DE CHAULAN,HUANUCO,8121.0,3.6941,0.0,13.109,18.59,0.3966,2,Low,0.3909,2,Low,0.0,0.0
100105,MARGOS,HUANUCO,10021.0,3.9916,23.9497,6.198,81.12,0.6019,4,High,0.5933,4,High,0.0,0.0
100204,CONCHAMARCA,HUANUCO,6938.0,2.8827,0.0,10.39,39.76,0.3935,2,Low,0.3874,2,Low,0.0,0.0
100205,HUACAR,HUANUCO,7642.0,5.2342,0.0,24.85,0.0,0.3616,1,Very low,0.3205,1,Very low,0.0,0.0
250201,RAIMONDI,UCAYALI,35109.0,5.4117,0.0,104.845,0.0,0.2509,1,Very low,0.3255,1,Very low,0.0,0.0
021208,SANTA CRUZ,ANCASH,5236.0,5.7296,0.0,11.978,25.64,0.4605,3,Medium,0.4529,3,Medium,0.0,0.0
100203,COLPAS,HUANUCO,2388.0,12.5628,0.0,23.927,0.0,0.5024,3,Medium,0.4567,3,Medium,0.0,0.0
150304,HUANCAPON,LIMA,982.0,10.1833,0.0,41.568,0.0,0.4102,2,Low,0.4286,2,Low,0.0,0.0
190102,HUACHON,PASCO,4762.0,8.3998,0.0,22.53,0.89,0.4527,3,Medium,0.4816,3,Medium,0.0,0.0
190307,VILLA RICA,PASCO,20633.0,8.7239,3389.7155,2.902,90.08,0.8091,5,Very high,0.7653,5,Very high,0.0,0.0
190301,OXAPAMPA,PASCO,14438.0,6.9262,18608.533,3.032,100.0,0.7922,5,Very high,0.7915,5,Very high,0.0,0.0
190302,CHONTABAMBA,PASCO,3598.0,16.6759,155.642,7.063,61.9,0.8067,5,Very high,0.7915,5,Very high,0.0,0.0
220401,SAPOSOA,SAN MARTIN,11436.0,11.3676,5556.1385,5.267,100.0,0.8229,5,Very high,0.8533,5,Very high,0.0,0.0
021301,PISCOBAMBA,ANCASH,3799.0,7.8968,1668.8602,1.868,100.0,0.7933,5,Very high,0.7798,5,Very high,0.0,0.0
200110,LA UNION,PIURA,41736.0,2.396,512.5072,4.183,100.0,0.6074,4,High,0.6213,4,High,0.0,0.0
200406,SALITRAL,PIURA,8470.0,5.9032,0.0,43.032,0.0,0.3159,1,Very low,0.3393,1,Very low,0.0,0.0
021006,HUACCHIS,ANCASH,2079.0,9.62,0.0,44.934,0.0,0.3919,2,Low,0.42,2,Low,0.0,0.0
200107,CURA MORI,PIURA,19168.0,2.0868,0.0,10.029,47.83,0.3752,2,Low,0.3718,2,Low,0.0,0.0
220504,CAYNARACHI,SAN MARTIN,8040.0,11.194,2442.7861,13.532,37.14,0.7239,5,Very high,0.7408,5,Very high,0.0,0.0
220803,ELIAS SOPLIN VARGAS,SAN MARTIN,13897.0,4.3175,4752.8244,4.364,85.71,0.6872,5,Very high,0.6574,5,Very high,0.0,0.0
220102,CALZADA,SAN MARTIN,4435.0,4.5096,8015.7835,4.858,100.0,0.6941,5,Very high,0.7176,5,Very high,0.0,0.0
060606,PIMPINGOS,CAJAMARCA,5697.0,14.0425,0.0,19.286,3.77,0.5457,4,High,0.56,4,High,0.0,0.0
140202,CAÑARIS,LAMBAYEQUE,14787.0,6.7627,0.0,15.445,25.74,0.4625,3,Medium,0.4833,3,Medium,0.0,0.0
220801,RIOJA,SAN MARTIN,24222.0,9.9083,20627.9415,5.778,100.0,0.8127,5,Very high,0.8499,5,Very high,0.0,0.0
010303,CHURUJA,AMAZONAS,269.0,37.1747,0.0,9.804,61.11,0.6788,5,Very high,0.6883,5,Very high,0.0,0.0
010105,CHILIQUIN,AMAZONAS,687.0,58.2242,0.0,21.252,0.0,0.6012,4,High,0.5398,4,High,0.0,0.0
060613,SANTO TOMAS,CAJAMARCA,7931.0,15.1305,0.0,27.923,0.0,0.508,3,Medium,0.4804,3,Medium,0.0,0.0
140307,MOTUPE,LAMBAYEQUE,26985.0,2.594,0.0,51.18,0.0,0.2042,1,Very low,0.248,1,Very low,0.0,0.0
220506,PINTO RECODO,SAN MARTIN,11115.0,7.1975,0.0,6.124,87.5,0.5579,4,High,0.5551,4,High,0.0,0.0
010612,VISTA ALEGRE,AMAZONAS,3803.0,5.259,0.0,16.289,5.88,0.4144,2,Low,0.4142,2,Low,0.0,0.0
220911,PAPAPLAYA,SAN MARTIN,1975.0,30.3797,5022.7848,7.752,70.83,0.877,5,Very high,0.8752,5,Very high,0.0,0.0
010108,HUANCAS,AMAZONAS,1329.0,15.0489,0.0,7.217,100.0,0.6485,5,Very high,0.7051,5,Very high,0.0,0.0
010506,INGUILPATA,AMAZONAS,587.0,17.0358,0.0,12.912,28.57,0.611,4,High,0.6145,4,High,0.0,0.0
090705,COLCABAMBA,HUANCAVELICA,12376.0,8.0802,635.9082,4.246,97.44,0.7566,5,Very high,0.7429,5,Very high,0.0,0.0
060610,SAN LUIS DE LUCMA,CAJAMARCA,4042.0,12.3701,0.0,26.432,0.0,0.4885,3,Medium,0.4544,3,Medium,0.0,0.0
060412,MIRACOSTA,CAJAMARCA,3924.0,15.2905,0.0,32.296,0.0,0.4918,3,Medium,0.4816,3,Medium,0.0,0.0
060405,CHIMBAN,CAJAMARCA,3684.0,10.8578,0.0,38.382,0.0,0.4261,2,Low,0.4359,2,Low,0.0,0.0
010706,LONYA GRANDE,AMAZONAS,10443.0,10.5334,0.0,34.289,0.0,0.4344,2,Low,0.4334,2,Low,0.0,0.0
010309,SAN CARLOS,AMAZONAS,310.0,32.2581,0.0,4.405,78.12,0.7392,5,Very high,0.7017,5,Very high,0.0,0.0
090503,CHINCHIHUASI,HUANCAVELICA,3410.0,11.7302,6431.085,1.688,100.0,0.8739,5,Very high,0.8581,5,Very high,0.0,0.0
160701,BARRANCA,LORETO,14043.0,4.9847,0.0,115.3,0.0,0.2386,1,Very low,0.3146,1,Very low,0.0,0.0
200306,SAN MIGUEL DE EL FAIQUE,PIURA,9067.0,9.9261,0.0,33.552,0.0,0.4303,2,Low,0.425,2,Low,0.0,0.0
200805,VICE,PIURA,14475.0,3.4542,0.0,5.57,87.5,0.4653,3,Medium,0.4534,3,Medium,0.0,0.0
200108,EL TALLAN,PIURA,5215.0,3.8351,0.0,14.386,15.0,0.3884,2,Low,0.3873,2,Low,0.0,0.0
200802,BELLAVISTA DE LA UNION,PIURA,4498.0,4.4464,0.0,2.835,100.0,0.5295,4,High,0.5252,4,High,0.0,0.0
200803,BERNAL,PIURA,7477.0,2.6749,0.0,7.768,72.22,0.4128,2,Low,0.4136,2,Low,0.0,0.0
200304,HUARMACA,PIURA,41688.0,5.0374,0.0,21.408,9.86,0.3774,2,Low,0.4157,2,Low,0.0,0.0
200804,CRISTO NOS VALGA,PIURA,4067.0,4.9176,0.0,12.161,21.43,0.4376,2,Low,0.428,2,Low,0.0,0.0
060418,TOCMOCHE,CAJAMARCA,993.0,10.0705,0.0,40.567,0.0,0.4109,2,Low,0.427,2,Low,0.0,0.0
220101,MOYOBAMBA,SAN MARTIN,87833.0,10.3606,16185.033,7.763,55.73,0.7912,5,Very high,0.7773,5,Very high,0.0,0.0
010102,ASUNCION,AMAZONAS,288.0,34.7222,0.0,27.318,0.0,0.5633,4,High,0.5329,4,High,0.0,0.0
220909,LA BANDA DE SHILCAYO,SAN MARTIN,43596.0,3.2113,4793.7884,2.824,100.0,0.6789,5,Very high,0.6743,5,Very high,0.0,0.0
160302,PARINARI,LORETO,7331.0,5.4563,0.0,157.424,0.0,0.2488,1,Very low,0.3267,1,Very low,0.0,0.0
160403,YAVARI,LORETO,16315.0,3.0647,0.0,320.813,0.0,0.18,1,Very low,0.2615,1,Very low,0.0,0.0
060416,SAN JUAN DE LICUPIS,CAJAMARCA,969.0,30.9598,0.0,31.03,0.0,0.5443,4,High,0.53,4,High,0.0,0.0
010401,NIEVA,AMAZONAS,29213.0,10.2694,982.4393,20.883,19.57,0.6522,5,Very high,0.6999,5,Very high,0.0,0.0
090507,PAUCARBAMBA,HUANCAVELICA,7336.0,5.4526,11383.5878,1.461,100.0,0.7657,5,Very high,0.7466,5,Very high,0.0,0.0
220806,POSIC,SAN MARTIN,1706.0,5.8617,23.4467,1.601,100.0,0.7123,5,Very high,0.6957,5,Very high,0.0,0.0
010116,OLLEROS,AMAZONAS,363.0,55.0964,0.0,29.134,0.0,0.5617,4,High,0.5391,4,High,0.0,0.0
020304,CHINGAS,ANCASH,1909.0,5.2383,0.0,30.312,0.0,0.3381,1,Very low,0.3206,1,Very low,0.0,0.0
022006,RANRAHIRCA,ANCASH,2690.0,7.4349,0.0,5.846,100.0,0.5679,4,High,0.6056,4,High,0.0,0.0
022001,YUNGAY,ANCASH,22323.0,4.0317,3572.1005,4.522,96.18,0.6729,5,Very high,0.6614,5,Very high,0.0,0.0
130109,SALAVERRY,LA LIBERTAD,19095.0,1.5711,804.3991,0.988,88.89,0.6243,4,High,0.5599,4,High,0.0,0.0
190109,SIMON BOLIVAR,PASCO,11404.0,7.892,17143.1077,11.23,39.86,0.7164,5,Very high,0.7184,5,Very high,0.0,0.0
080909,VILCABAMBA,CUSCO,13869.0,7.9314,0.0,37.422,0.0,0.3819,2,Low,0.389,2,Low,0.0,0.0
120608,RIO TAMBO,JUNIN,61259.0,3.9178,0.0,55.254,0.0,0.235,1,Very low,0.285,1,Very low,0.0,0.0
160202,BALSAPUERTO,LORETO,18042.0,9.9767,0.0,43.23,0.0,0.4017,2,Low,0.4261,2,Low,0.0,0.0
220704,PILLUANA,SAN MARTIN,683.0,29.2826,0.0,4.589,100.0,0.7322,5,Very high,0.7536,5,Very high,0.0,0.0
160305,URARINAS,LORETO,15270.0,6.5488,0.0,187.248,0.0,0.278,1,Very low,0.3575,1,Very low,0.0,0.0
220710,TRES UNIDOS,SAN MARTIN,5349.0,1.8695,203.7764,15.485,27.27,0.4723,3,Medium,0.4935,3,Medium,0.0,0.0
021101,HUARMEY,ANCASH,24856.0,2.8162,1935.1464,52.033,0.0,0.3766,2,Low,0.4221,2,Low,0.0,0.0
150202,PARAMONGA,LIMA,22373.0,5.3636,618.1558,12.558,48.44,0.5985,4,High,0.6183,4,High,0.0,0.0
020507,COLQUIOC,ANCASH,4165.0,2.401,0.0,20.774,0.0,0.3074,1,Very low,0.2428,1,Very low,0.0,0.0
150203,PATIVILCA,LIMA,20032.0,3.9936,0.0,11.848,43.1,0.4144,2,Low,0.4235,2,Low,0.0,0.0
140111,PICSI,LAMBAYEQUE,9965.0,4.014,0.0,6.73,90.0,0.4635,3,Medium,0.473,3,Medium,0.0,0.0
021409,SAN PEDRO,ANCASH,2044.0,4.8924,0.0,25.825,0.0,0.3486,1,Very low,0.3125,1,Very low,0.0,0.0
140120,TUMAN,LAMBAYEQUE,30713.0,1.628,0.0,14.741,5.71,0.3247,1,Very low,0.3137,1,Very low,0.0,0.0
150201,BARRANCA,LIMA,73485.0,5.4433,5618.6977,3.737,68.75,0.7303,5,Very high,0.6725,5,Very high,0.0,0.0
150204,SUPE,LIMA,23345.0,3.8552,4993.7888,11.753,44.62,0.5944,4,High,0.6042,4,High,0.0,0.0
150205,SUPE PUERTO,LIMA,11898.0,3.3619,0.0,2.601,100.0,0.502,3,Medium,0.4948,3,Medium,0.0,0.0
101007,SAN MIGUEL DE CAURI,HUANUCO,10381.0,2.8899,0.0,24.782,0.0,0.2973,1,Very low,0.2557,1,Very low,0.0,0.0
190201,YANAHUANCA,PASCO,12963.0,20.0571,2006.48,12.882,35.39,0.7941,5,Very high,0.804,5,Very high,0.0,0.0
150303,GORGOR,LIMA,2774.0,3.6049,0.0,51.642,0.0,0.2331,1,Very low,0.2777,1,Very low,0.0,0.0
150305,MANAS,LIMA,982.0,20.3666,0.0,50.575,0.0,0.4651,3,Medium,0.508,3,Medium,0.0,0.0
190107,PAUCARTAMBO,PASCO,25070.0,3.9888,117.6705,32.851,0.0,0.4369,2,Low,0.4294,2,Low,0.0,0.0
021904,CASHAPAMPA,ANCASH,2833.0,7.0597,0.0,4.582,100.0,0.5762,4,High,0.5972,4,High,0.0,0.0
021505,HUANDOVAL,ANCASH,1123.0,8.9047,0.0,34.582,0.0,0.4065,2,Low,0.4065,2,Low,0.0,0.0
021504,HUACASCHUQUE,ANCASH,563.0,17.762,0.0,37.736,0.0,0.4896,3,Medium,0.4978,3,Medium,0.0,0.0
021502,BOLOGNESI,ANCASH,1293.0,15.4679,0.0,41.578,0.0,0.4652,3,Medium,0.4838,3,Medium,0.0,0.0
221002,NUEVO PROGRESO,SAN MARTIN,12370.0,4.8504,0.0,51.804,0.0,0.2666,1,Very low,0.3118,1,Very low,0.0,0.0
021905,CHINGALPO,ANCASH,1034.0,19.3424,269961.3153,4.476,100.0,0.9185,5,Very high,0.9377,5,Very high,0.0,0.0
021907,QUICHES,ANCASH,2958.0,6.7613,100047.3293,2.441,100.0,0.8045,5,Very high,0.7956,5,Very high,0.0,0.0
131202,CHAO,LA LIBERTAD,42779.0,2.5714,66.3877,9.113,56.06,0.5365,4,High,0.5349,4,High,0.0,0.0
130804,HUANCASPATA,LA LIBERTAD,6532.0,4.5928,0.0,15.03,0.93,0.4047,2,Low,0.3876,2,Low,0.0,0.0
100903,HONORIA,HUANUCO,6330.0,9.4787,0.0,40.001,0.0,0.4015,2,Low,0.4156,2,Low,0.0,0.0
210501,ILAVE,PUNO,59120.0,5.0744,779.0934,16.13,29.03,0.5688,4,High,0.596,4,High,0.0,0.0
021910,SICSIBAMBA,ANCASH,1808.0,11.0619,0.0,6.646,95.24,0.6144,4,High,0.6306,4,High,0.0,0.0
020907,YUPAN,ANCASH,1041.0,9.6061,0.0,35.788,0.0,0.4172,2,Low,0.4192,2,Low,0.0,0.0
021508,PALLASCA,ANCASH,2417.0,8.2747,227.5548,38.832,0.0,0.5331,4,High,0.5439,4,High,0.0,0.0
021902,ACOBAMBA,ANCASH,2234.0,4.4763,27090.4208,4.426,100.0,0.71,5,Very high,0.7285,5,Very high,0.0,0.0
190308,CONSTITUCION,PASCO,12105.0,10.7394,982.2387,4.344,82.8,0.8024,5,Very high,0.7684,5,Very high,0.0,0.0
130611,SALPO,LA LIBERTAD,6142.0,6.5125,0.0,9.343,61.9,0.5065,3,Medium,0.5119,3,Medium,0.0,0.0
130106,LAREDO,LA LIBERTAD,36353.0,1.1003,4352.048,5.471,66.67,0.59,4,High,0.5554,4,High,0.0,0.0
130501,JULCAN,LA LIBERTAD,11630.0,6.0189,1345.6578,5.947,95.18,0.6913,5,Very high,0.6966,5,Very high,0.0,0.0
150901,OYON,LIMA,15066.0,7.3012,0.0,35.87,0.0,0.3746,2,Low,0.3767,2,Low,0.0,0.0
130801,TAYABAMBA,LA LIBERTAD,15100.0,2.649,668.2119,6.504,82.0,0.5825,4,High,0.5782,4,High,0.0,0.0
022003,MANCOS,ANCASH,6954.0,7.1901,0.0,8.77,83.87,0.5284,4,High,0.5502,4,High,0.0,0.0
130812,TAURIJA,LA LIBERTAD,3067.0,3.2605,0.0,11.676,20.0,0.3943,2,Low,0.3793,2,Low,0.0,0.0
220303,SAN MARTIN,SAN MARTIN,13834.0,3.6143,364.3198,9.436,53.33,0.5788,4,High,0.5769,4,High,0.0,0.0
120808,SANTA ROSA DE SACCO,JUNIN,10413.0,3.8414,7921.8285,33.515,0.0,0.4777,3,Medium,0.472,3,Medium,0.0,0.0
150405,LACHAQUI,LIMA,904.0,22.1239,0.0,41.921,0.0,0.4931,3,Medium,0.5125,3,Medium,0.0,0.0
010515,PROVIDENCIA,AMAZONAS,1536.0,19.5312,0.0,42.372,0.0,0.4845,3,Medium,0.5057,3,Medium,0.0,0.0
120209,MARISCAL CASTILLA,JUNIN,1652.0,6.0533,0.0,42.962,0.0,0.3196,1,Very low,0.3429,1,Very low,0.0,0.0
120203,ANDAMARCA,JUNIN,4536.0,8.8183,0.0,42.578,0.0,0.3835,2,Low,0.4054,2,Low,0.0,0.0
120205,COCHAS,JUNIN,1757.0,22.7661,0.0,38.173,0.0,0.5057,3,Medium,0.5149,3,Medium,0.0,0.0
150407,SANTA ROSA DE QUIVES,LIMA,8388.0,3.5765,0.0,30.698,0.0,0.2927,1,Very low,0.2767,1,Very low,0.0,0.0
150704,CARAMPOMA,LIMA,1907.0,5.2438,0.0,25.203,0.0,0.3604,1,Very low,0.321,1,Very low,0.0,0.0
090509,SAN PEDRO DE CORIS,HUANCAVELICA,4451.0,11.2334,16043.5857,9.102,58.33,0.789,5,Very high,0.7899,5,Very high,0.0,0.0
090502,ANCO,HUANCAVELICA,6609.0,6.0524,14743.5315,2.016,100.0,0.7776,5,Very high,0.765,5,Very high,0.0,0.0
090506,LOCROJA,HUANCAVELICA,4179.0,9.5717,14103.8526,1.6,100.0,0.8567,5,Very high,0.8399,5,Very high,0.0,0.0
090501,CHURCAMPA,HUANCAVELICA,5961.0,5.0327,21177.6548,3.074,100.0,0.7425,5,Very high,0.7424,5,Very high,0.0,0.0
120601,SATIPO,JUNIN,43554.0,4.592,6051.109,11.569,42.14,0.6197,4,High,0.6252,4,High,0.0,0.0
010505,CONILA,AMAZONAS,2083.0,14.4023,0.0,30.891,0.0,0.4886,3,Medium,0.4736,3,Medium,0.0,0.0
010504,COLCAMAR,AMAZONAS,2263.0,17.6757,0.0,13.492,9.52,0.6101,4,High,0.5951,4,High,0.0,0.0
010603,COCHAMAL,AMAZONAS,504.0,19.8413,0.0,12.215,25.0,0.6298,4,High,0.6239,4,High,0.0,0.0
021016,UCO,ANCASH,1668.0,5.9952,0.0,30.214,0.0,0.3589,1,Very low,0.3409,1,Very low,0.0,0.0
100505,JIRCAN,HUANUCO,3739.0,2.6745,0.0,51.282,0.0,0.2058,1,Very low,0.25,1,Very low,0.0,0.0
060601,CUTERVO,CAJAMARCA,56382.0,10.1096,1754.1059,7.685,70.77,0.7582,5,Very high,0.7557,5,Very high,0.0,0.0
150906,PACHANGARA,LIMA,3485.0,8.6083,0.0,46.9,0.0,0.3691,2,Low,0.4027,2,Low,0.0,0.0
060415,QUEROCOTO,CAJAMARCA,8918.0,12.3346,0.0,9.958,51.61,0.5975,4,High,0.5982,4,High,0.0,0.0
220702,BUENOS AIRES,SAN MARTIN,3287.0,12.1692,0.0,14.196,19.67,0.5594,4,High,0.5636,4,High,0.0,0.0
021506,LACABAMBA,ANCASH,559.0,17.8891,0.0,30.758,0.0,0.5143,3,Medium,0.4986,3,Medium,0.0,0.0
120301,CHANCHAMAYO,JUNIN,24866.0,15.6841,26953.6717,6.988,80.49,0.8578,5,Very high,0.8589,5,Very high,0.0,0.0
190112,VICCO,PASCO,2173.0,13.8058,0.0,13.157,19.18,0.5848,4,High,0.5804,4,High,0.0,0.0
120502,CARHUAMAYO,JUNIN,7768.0,1.2873,0.0,27.098,0.0,0.2489,1,Very low,0.2175,1,Very low,0.0,0.0
150804,CHECRAS,LIMA,1864.0,5.3648,0.0,52.762,0.0,0.2779,1,Very low,0.3242,1,Very low,0.0,0.0
150809,SANTA LEONOR,LIMA,1462.0,20.5198,0.0,37.665,0.0,0.501,3,Medium,0.5089,3,Medium,0.0,0.0
150812,VEGUETA,LIMA,23091.0,3.4646,0.0,13.999,9.48,0.3827,2,Low,0.371,2,Low,0.0,0.0
120302,PERENE,JUNIN,77635.0,3.6066,326.0128,12.294,34.17,0.5515,4,High,0.5549,4,High,0.0,0.0
120303,PICHANAQUI,JUNIN,71598.0,4.7487,2252.7166,12.835,31.84,0.5968,4,High,0.6028,4,High,0.0,0.0
190104,HUAYLLAY,PASCO,11564.0,9.5123,760.9824,10.242,48.99,0.7125,5,Very high,0.7137,5,Very high,0.0,0.0
150902,ANDAJES,LIMA,1058.0,9.4518,0.0,53.037,0.0,0.3677,2,Low,0.4145,2,Low,0.0,0.0
190101,CHAUPIMARCA,PASCO,25724.0,2.7212,7.7748,2.528,100.0,0.6143,4,High,0.6061,4,High,0.0,0.0
060304,HUASMIN,CAJAMARCA,13621.0,6.6074,0.0,10.506,42.14,0.4958,3,Medium,0.4934,3,Medium,0.0,0.0
120504,ULCUMAYO,JUNIN,5783.0,25.9381,0.0,27.539,0.0,0.5526,4,High,0.5233,4,High,0.0,0.0
140110,OYOTUN,LAMBAYEQUE,9879.0,5.0612,0.0,44.8,0.0,0.2904,1,Very low,0.3183,1,Very low,0.0,0.0
120304,SAN LUIS DE SHUARO,JUNIN,7395.0,5.4091,0.0,4.934,93.22,0.5255,3,Medium,0.5137,3,Medium,0.0,0.0
250202,SEPAHUA,UCAYALI,9193.0,4.3511,0.0,159.967,0.0,0.2185,1,Very low,0.2966,1,Very low,0.0,0.0
190111,TINYAHUARCO,PASCO,6346.0,9.4548,3.1516,4.265,100.0,0.7511,5,Very high,0.7675,5,Very high,0.0,0.0
220912,SAN ANTONIO,SAN MARTIN,1345.0,22.3048,1368.0297,2.824,100.0,0.9063,5,Very high,0.9017,5,Very high,0.0,0.0
021008,HUANTAR,ANCASH,3058.0,6.5402,0.0,14.603,14.29,0.4616,3,Medium,0.4608,3,Medium,0.0,0.0
010112,MAGDALENA,AMAZONAS,782.0,12.7877,0.0,21.702,0.0,0.5176,3,Medium,0.4592,3,Medium,0.0,0.0
090711,PAZOS,HUANCAVELICA,7281.0,8.2406,122.236,4.924,98.18,0.7388,5,Very high,0.736,5,Very high,0.0,0.0
080204,MOSOC LLACTA,CUSCO,2321.0,4.3085,0.0,31.881,0.0,0.3078,1,Very low,0.2957,1,Very low,0.0,0.0
030211,POMACOCHA,APURIMAC,1048.0,9.542,0.0,7.284,58.7,0.5858,4,High,0.5698,4,High,0.0,0.0
